Pond,OffspringID,Offspring GAV,Log10 GAV ,GAV present,Candidate mother ID,Mother GAV ,Mother Log10 GAV ,GAV present,Candidate father ID,Father GAV ,Log10 GAV ,Family,Pond,Family,,Family #,Family,Offspring count
155,G1T1701_155_006_B8_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_006_C10_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_006_C12_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_006_C2_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_006_C3_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,155,9,,,,
155,G1T1701_155_006_C4_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,155,9,,,,
155,G1T1701_155_006_C6_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_006_C7_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,155,10,,,,
155,G1T1701_155_006_D1_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_D10_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_006_D11_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_006_D12_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_006_D2_G,,,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,155,16,,,,
155,G1T1701_155_006_D3_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_006_D4_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_006_D5_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_D6_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_006_D8_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_006_D9_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_006_E1_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,155,12,,,,
155,G1T1701_155_006_E11_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_006_E2_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_006_E3_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_006_E4_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_006_E7_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_006_E9_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_006_F1_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_F10_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,155,10,,,,
155,G1T1701_155_006_F11_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_006_F12_G,,,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,155,16,,,,
155,G1T1701_155_006_F2_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_006_F5_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_006_F6_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,155,12,,,,
155,G1T1701_155_006_F7_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_006_F9_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_006_G10_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_G11_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_006_G2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_G4_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_006_G5_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_450_MP,7044.47,3.85,G1T1701_BR_401_MP__G1T1701_BR_450_MP,155,28,,,,
155,G1T1701_155_006_G7_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_G9_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_006_H1_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_006_H10_G,,,0,G1T1701_BR_461_P,19751.57,4.3,1,G1T1701_BR_041_P,1,0,G1T1701_BR_461_P__G1T1701_BR_041_P,155,25,,,,
155,G1T1701_155_006_H2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_006_H4_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_006_H6_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,155,10,,,,
155,G1T1701_155_006_H7_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_006_H9_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_007_A1_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_007_A10_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_A11_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,155,21,,,,
155,G1T1701_155_007_A12_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_007_A2_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_A3_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,155,20,,,,
155,G1T1701_155_007_A5_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_007_A7_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_007_A9_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_007_B1_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_B11_G,,,0,G1T1701_BR_090_M,1084193.42,6.04,1,G1T1701_BR_022_P,2456.68,3.39,G1T1701_BR_090_M__G1T1701_BR_022_P,155,27,,,,
155,G1T1701_155_007_B12_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_B2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_007_B3_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_007_B4_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_007_B6_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_B9_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_007_C1_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_C10_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_014_P,3905.94,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,155,22,,,,
155,G1T1701_155_007_C11_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,155,21,,,,
155,G1T1701_155_007_C2_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_007_C4_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_007_C5_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_007_C6_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,155,9,,,,
155,G1T1701_155_007_C9_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_007_D1_G,,,0,G1T1701_BR_211_MP,64422140.43,7.81,1,G1T1701_BR_428_MP,282709.51,5.45,G1T1701_BR_211_MP__G1T1701_BR_428_MP,155,23,,,,
155,G1T1701_155_007_D10_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,155,21,,,,
155,G1T1701_155_007_D11_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,155,12,,,,
155,G1T1701_155_007_D2_G,,,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,155,16,,,,
155,G1T1701_155_007_D5_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_007_D6_G,,,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,155,16,,,,
155,G1T1701_155_007_D7_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_007_E1_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_007_E10_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_014_P,3905.94,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,155,22,,,,
155,G1T1701_155_007_E11_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_007_E12_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_007_E5_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_007_E6_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_007_E9_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_007_F1_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_007_F10_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_007_F11_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_007_F12_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_007_F2_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_007_F3_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_007_F4_G,,,0,G1T1701_BR_068_P,4087454.47,6.61,1,G1T1701_BR_017_P,1,0,G1T1701_BR_068_P__G1T1701_BR_017_P,155,17,,,,
155,G1T1701_155_007_F5_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_007_F7_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_007_F9_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_007_G1_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,155,21,,,,
155,G1T1701_155_007_G10_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_007_G11_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_007_G2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,155,15,,,,
155,G1T1701_155_007_G3_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_007_G6_G,,,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,155,16,,,,
155,G1T1701_155_007_G7_G,,,0,G1T1701_BR_461_P,19751.57,4.3,1,G1T1701_BR_041_P,1,0,G1T1701_BR_461_P__G1T1701_BR_041_P,155,25,,,,
155,G1T1701_155_007_H10_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_007_H11_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_007_H2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,155,15,,,,
155,G1T1701_155_007_H3_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_007_H4_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,155,10,,,,
155,G1T1701_155_007_H5_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,155,3,,,,
155,G1T1701_155_007_H6_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,155,8,,,,
155,G1T1701_155_008_A1_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,155,5,,,,
155,G1T1701_155_008_A10_G,,,0,G1T1701_BR_211_MP,64422140.43,7.81,1,G1T1701_BR_428_MP,282709.51,5.45,G1T1701_BR_211_MP__G1T1701_BR_428_MP,155,23,,,,
155,G1T1701_155_008_A3_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_008_A4_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_008_A5_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,155,14,,,,
155,G1T1701_155_008_A7_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_008_A8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_008_A9_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,155,13,,,,
155,G1T1701_155_008_B1_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,155,20,,,,
155,G1T1701_155_008_B10_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_014_P,3905.94,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,155,22,,,,
155,G1T1701_155_008_B11_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,155,12,,,,
155,G1T1701_155_008_B12_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_008_B2_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_008_B3_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_008_B5_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,155,1,,,,
155,G1T1701_155_008_B7_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
155,G1T1701_155_008_B8_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,155,2,,,,
155,G1T1701_155_008_B9_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_008_C1_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,155,11,,,,
155,G1T1701_155_008_C10_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,155,12,,,,
155,G1T1701_155_008_C11_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,155,4,,,,
155,G1T1701_155_008_C2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,155,15,,,,
155,G1T1701_155_008_C4_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,155,6,,,,
155,G1T1701_155_008_C5_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,155,7,,,,
